Zone ID,Zone name,l080001,l080020,l080115,l080134,l080172
55TQFG,Gorseinon East                  ,1163,592,17,77,571
55TQFH,Gowerton East                   ,1601,1002,18,57,599
55TQFJ,Gowerton West                   ,1493,849,24,63,644
55TQFK,Graigfelen                      ,1344,752,21,131,592
55TQFL,Gwaun-Cae-Gurwen                ,2291,1082,32,132,1209
55TQFM,Kingsbridge                     ,3297,2057,29,102,1240
55TQFN,Llangyfelach                    ,2485,1632,16,75,853
55TQFP,Lower Brynamman                 ,1143,574,31,70,569
55TQFQ,Lower Loughor                   ,1700,972,22,98,728
55TQFR,Mawr                            ,1553,850,18,81,703
55TQFS,Penllergaer                     ,1803,923,24,81,880
55TQFT,Penyrheol                       ,4081,2296,38,207,1785
55TQFU,Pontardawe                      ,4126,2165,53,212,1961
55TQFW,Pontardulais                    ,1371,719,5,58,652
55TQFX,Rhos                            ,1928,1119,15,66,809
55TQFY,Tal-y-bont                      ,1598,856,8,76,742
55TQFZ,Trebanos                        ,1175,609,12,64,566
55TQGA,Upper Loughor                   ,2311,1289,26,90,1022
55TQGB,Vardre                          ,2032,1136,26,103,896
55TQGC,Ystalyfera                      ,2684,1272,29,162,1412
55TQSS,Shipping                        ,0,0,0,0,0
55TRFA,Aberdulais                      ,1526,873,20,107,653
55TRFB,Blaengwrach                     ,1705,826,23,87,879
55TRFC,Briton Ferry East               ,2624,1367,26,132,1257
55TRFD,Briton Ferry West               ,2537,1250,55,195,1287
55TRFE,Bryn-coch North                 ,2017,1173,13,78,844
55TRFF,Bryn-coch South                 ,2918,1529,24,121,1389
55TRFG,Cadoxton                        ,1181,669,6,47,512
55TRFH,Cimla                           ,3386,2306,34,138,1080
55TRFJ,Coedffranc Central              ,3266,1669,42,181,1597
55TRFK,Coedffranc North                ,1849,1021,17,100,828
55TRFL,Coedffranc West                 ,1670,923,18,63,747
55TRFM,Crynant                         ,1666,815,22,77,851
55TRFN,Dyffryn                         ,2501,1369,34,127,1132
55TRFP,Glynneath                       ,3087,1520,22,159,1567
55TRFQ,Neath East                      ,5020,2554,68,299,2466
55TRFR,Neath North                     ,3366,1611,41,172,1755
55TRFS,Neath South                     ,3813,1836,48,260,1977
55TRFT,Onllwyn                         ,1038,467,16,70,571
55TRFU,Pelenna                         ,1077,574,13,75,503
55TRFW,Resolven                        ,2699,1465,38,128,1234
55TRFX,Seven Sisters                   ,1847,913,22,155,934
55TRFY,Tonna                           ,1728,925,21,62,803
55TRSS,Shipping                        ,0,0,0,0,0
55TSFA,Aberavon                        ,4573,2598,54,305,1975
55TSFB,Baglan                          ,5781,3229,47,237,2552
55TSFC,Bryn and Cwmavon                ,5001,2523,49,255,2478
55TSFD,Cymmer                          ,2597,1073,36,183,1524
55TSFE,Glyncorrwg                      ,1000,468,22,86,532
55TSFF,Gwynfi                          ,1338,617,27,121,721
55TSFG,Margam                          ,1419,733,13,66,686
55TSFH,Port Talbot                     ,4494,2436,36,207,2058
55TSFJ,Sandfields East                 ,5103,2181,31,263,2922
55TSFK,Sandfields West                 ,5546,2534,64,406,3012
55TSFL,Tai Bach                        ,3972,2148,27,188,1824
55TSSS,Shipping                        ,0,0,0,0,0
55TTFA,Bishopston                      ,3957,2133,21,120,1824
55TTFB,Bonymaen                        ,5584,3097,104,493,2487
55TTFC,Castle                          ,9796,4945,107,819,4851
55TTFD,Cockett                         ,10408,5751,100,584,4657
55TTFE,Cwmbwrla                        ,6507,3687,63,313,2820
55TTFF,Dunvant                         ,3883,2476,25,137,1407
55TTFG,Killay                          ,3491,1891,16,102,1600
55TTFH,Landore                         ,5156,3012,57,377,2144
55TTFJ,Llansamlet                      ,8029,4758,126,454,3271
55TTFK,Mayals                          ,2215,1147,4,56,1068
55TTFL,Morriston                       ,13082,7920,173,695,5162
55TTFM,Mynyddbach                      ,8116,4712,117,503,3404
55TTFN,Newton                          ,2966,1540,13,86,1426
55TTFP,North Gower                     ,5282,2914,40,205,2368
55TTFQ,Oystermouth                     ,3568,1778,31,167,1790
55TTFR,Penderry                        ,9067,4332,153,1098,4735
55TTFS,Pennard                         ,2387,1249,23,80,1138
55TTFT,St.Thomas                       ,5547,3097,60,343,2450
55TTFU,Sketty                          ,11163,5466,75,354,5697
55TTFW,South Gower                     ,1882,991,7,46,891
55TTFX,Townhill                        ,7327,3395,177,961,3932
55TTFY,Uplands                         ,10487,5578,122,757,4909
55TTFZ,West Cross                      ,5739,2612,35,219,3127
55TTSS,Shipping                        ,0,0,0,0,0
5601AB,TD3 6                           ,0,0,0,0,0
5601AD,TD5 7                           ,812,530,6,22,282
5601AE,TD106                           ,823,531,4,33,292
5601AF,TD113                           ,5279,3117,30,141,2162
5601AG,TD124                           ,2211,1232,17,71,979
5601AH,TD135                           ,0,0,0,0,0
5601AJ,TD145                           ,5459,3085,34,259,2374
5601AK,TD151                           ,852,522,9,33,330
5602AB,EH385                           ,0,0,0,0,0
5602AE,TD1 1                           ,4182,2732,29,153,1450
5602AF,TD1 2                           ,4867,3337,51,269,1530
5602AG,TD1 3                           ,3728,2255,18,100,1473
5602AH,TD2 6                           ,1711,1148,12,48,563
5602AJ,TD3 6                           ,0,0,0,0,0
5602AK,TD4 6                           ,1625,1069,14,50,556
5602AM,TD5 8                           ,0,0,0,0,0
5602AN,TD6 9                           ,3089,1633,15,48,1456
5602AP,TD6 0                           ,2458,1488,21,89,970
5602AQ,TD7 4                           ,3779,2398,18,85,1381
5602AR,TD7 5                           ,2165,1419,14,70,746
5603AC,TD5 7                           ,4974,3124,30,124,1850
5603AD,TD5 8                           ,2806,1747,17,106,1059
5603AE,TD6 9                           ,0,0,0,0,0
5603AF,TD8 6                           ,4875,3080,32,189,1795
5603AG,TD9 7                           ,3597,2280,35,123,1317
5603AH,TD9 8                           ,4601,2882,69,305,1719
5603AJ,TD9 9                           ,3977,2662,22,154,1315
5603AK,TD9 0                           ,4010,2253,34,115,1757
5604AB,EH269                           ,0,0,0,0,0
5604AC,EH436                           ,0,0,0,0,0
5604AD,EH446                           ,2912,1781,16,160,1131
5604AE,EH458                           ,4106,2396,29,158,1710
5604AF,EH459                           ,2691,1647,15,76,1044
5604AG,EH467                           ,2676,1647,15,80,1029
5604AH,ML126                           ,0,0,0,0,0
5705AC,FK101                           ,3824,2361,67,420,1463
5705AD,FK102                           ,10421,6104,131,642,4317
5705AE,FK103                           ,6932,3822,83,456,3110
5705AF,FK104                           ,2743,1700,36,174,1043
5705AG,FK117                           ,1844,1152,14,76,692
5705AH,FK125                           ,4099,2602,53,222,1497
5705AJ,FK136                           ,4886,2958,62,242,1928
5705AK,FK147                           ,2837,1687,24,109,1150
5705AL,KY137                           ,0,0,0,0,0
5706AA,EH496                           ,0,0,0,0,0
5706AB,EH497                           ,1112,695,14,79,417
5706AC,EH519                           ,6054,3754,65,425,2300
5706AD,EH510                           ,5666,3542,63,357,2124
5706AE,FK1 1                           ,2820,1239,5,121,1581
5706AF,FK1 2                           ,5952,3963,67,468,1989
5706AG,FK1 3                           ,1564,906,23,134,658
5706AH,FK1 4                           ,6448,3972,91,611,2476
5706AJ,FK1 5                           ,6201,3528,41,199,2673
5706AK,FK2 7                           ,7168,4251,85,694,2917
5706AL,FK2 8                           ,4802,3179,51,269,1623
5706AM,FK2 9                           ,8379,4970,99,690,3409
5706AN,FK2 0                           ,9588,6375,72,420,3213
5706AP,FK3 8                           ,6700,3603,83,399,3097
5706AQ,FK3 9                           ,4172,2603,53,237,1569
5706AR,FK3 0                           ,4601,3029,82,416,1572
5706AS,FK4 1                           ,6711,4127,75,412,2584
5706AT,FK4 2                           ,1558,948,31,117,610
5706AU,FK5 3                           ,3725,2244,27,205,1481
5706AW,FK5 4                           ,9421,5439,57,343,3982
5706AX,FK6 5                           ,6027,4233,75,378,1794
5706AY,FK6 6                           ,4336,2510,47,350,1826
5706AZ,FK7 7                           ,0,0,0,0,0
5707AA,FK2 8                           ,0,0,0,0,0
5707AC,FK6 5                           ,0,0,0,0,0
5707AD,FK6 6                           ,0,0,0,0,0
5707AE,FK7 7                           ,6921,4404,104,485,2517
5707AF,FK7 8                           ,3881,2423,47,227,1458
5707AG,FK7 9                           ,5546,3434,51,310,2112
5707AH,FK7 0                           ,5612,3078,76,328,2534
5707AJ,FK8 1                           ,6105,3455,95,604,2650
5707AK,FK8 2                           ,2785,1616,12,80,1169
5707AL,FK8 3                           ,4374,2674,24,135,1700
5707AM,FK9 4                           ,4438,2551,34,141,1887
5707AN,FK9 5                           ,4082,2458,48,218,1624
5707AP,FK159                           ,3703,2328,23,128,1375
5707AQ,FK150                           ,2667,1606,19,89,1061
5707AR,FK166                           ,1528,945,11,67,583
5707AS,FK178                           ,2624,1518,21,63,1106
5707AT,FK188                           ,0,0,0,0,0
5707AU,FK198                           ,0,0,0,0,0
5707AW,FK208                           ,0,0,0,0,0
5707AX,FK218                           ,1502,921,4,55,581
5707AY,G62 8                           ,0,0,0,0,0
5707AZ,G63 9                           ,3489,2129,9,89,1360
5707BA,G63 0                           ,3759,2202,27,94,1557
5707BC,G83 8                           ,0,0,0,0,0
5808AA,CA6 5                           ,2776,1840,22,132,936
5808AC,DG1 4                           ,0,0,0,0,0
5808AD,DG109                           ,2933,1674,10,109,1259
5808AE,DG111                           ,3655,2251,32,104,1404
5808AF,DG112                           ,4047,2430,27,124,1617
5808AG,DG113                           ,2566,1645,27,91,921
5808AH,DG125                           ,4708,2782,30,189,1926
5808AJ,DG126                           ,5372,3429,40,251,1943
5808AK,DG130                           ,2737,1778,8,101,959
5808AL,DG140                           ,1067,648,9,20,419
5809AA,DG1 1                           ,4812,3067,56,202,1745
5809AB,DG1 2                           ,2126,1225,19,141,901
5809AC,DG1 3                           ,4712,3233,33,131,1479
5809AD,DG1 4                           ,8748,5885,72,224,2863
5809AE,DG2 7                           ,4036,2338,25,142,1698
5809AF,DG2 8                           ,2036,1255,15,66,781
5809AG,DG2 9                           ,5327,3272,76,344,2055
5809AH,DG2 0                           ,6061,3639,90,469,2422
5809AJ,DG3 4                           ,1710,946,13,59,764
5809AK,DG3 5                           ,2190,1229,11,73,961
5809AL,DG4 6                           ,3945,2217,88,360,1728
5809AM,DG111                           ,0,0,0,0,0
5809AQ,ML126                           ,0,0,0,0,0
5810AA,DG2 8                           ,969,567,5,25,402
5810AD,DG3 4                           ,0,0,0,0,0
5810AE,DG5 4                           ,4404,2431,42,162,1973
5810AF,DG6 4                           ,4347,2406,18,134,1941
5810AG,DG7 1                           ,4401,2551,31,166,1850
5810AH,DG7 2                           ,1875,995,11,54,880
5810AJ,DG7 3                           ,3206,1776,19,146,1430
5811AC,DG8 6                           ,3485,1841,50,188,1644
5811AD,DG8 7                           ,1067,562,21,73,505
5811AE,DG8 8                           ,1958,1058,31,190,900
5811AF,DG8 9                           ,2499,1352,43,149,1147
5811AG,DG8 0                           ,1593,924,26,64,669
5811AH,DG9 7                           ,5104,3020,157,442,2084
5811AJ,DG9 8                           ,3447,1947,47,148,1500
5811AK,DG9 9                           ,1922,1097,33,118,825
5811AL,DG9 0                           ,3156,1835,58,183,1321
5912AA,FK103                           ,0,0,0,0,0
5912AB,FK104                           ,2716,1725,31,165,991
5912AE,KY3 0                           ,1395,800,9,58,595
5912AF,KY4 8                           ,4554,2608,55,257,1946
5912AG,KY4 9                           ,6794,4056,97,500,2738
5912AH,KY4 0                           ,4369,2472,73,340,1897
5912AJ,KY5 8                           ,4882,2508,75,537,2374
5912AK,KY5 9                           ,5629,3048,82,378,2581
5912AM,KY111                           ,5559,3626,75,373,1933
5912AN,KY112                           ,10168,6729,171,491,3439
5912AP,KY113                           ,2764,1612,24,125,1152
5912AQ,KY114                           ,11985,7125,198,838,4860
5912AR,KY115                           ,10246,7354,107,326,2892
5912AS,KY127                           ,4274,2781,49,151,1493
5912AT,KY128                           ,8199,5279,97,393,2920
5912AU,KY129                           ,8617,5415,95,464,3202
5912AW,KY120                           ,7653,4444,67,333,3209
5913AA,KY1 1                           ,4686,2622,64,330,2064
5913AB,KY1 2                           ,5798,3141,86,529,2657
5913AC,KY1 3                           ,4250,2268,53,330,1982
5913AD,KY1 4                           ,3706,2050,47,229,1656
5913AE,KY2 5                           ,9517,5544,93,491,3973
5913AF,KY2 6                           ,14587,9447,237,911,5140
5913AG,KY3 9                           ,5191,3084,60,210,2107
5913AH,KY3 0                           ,2167,1227,29,170,940
5913AK,KY5 0                           ,5655,3032,73,437,2623
5913AL,KY6 1                           ,4104,2716,79,296,1388
5913AM,KY6 2                           ,7523,5349,118,557,2174
5913AN,KY6 3                           ,4077,2604,53,187,1473
5913AP,KY7 4                           ,7478,5045,144,490,2433
5913AQ,KY7 5                           ,3890,2403,59,205,1487
5913AR,KY7 6                           ,8282,5168,122,479,3114
5913AS,KY8 1                           ,4218,2247,70,395,1971
5913AT,KY8 2                           ,4509,2466,86,453,2043
5913AU,KY8 3                           ,4892,2662,65,409,2230
5913AW,KY8 4                           ,5016,2699,50,303,2317
5913AX,KY8 5                           ,6911,4226,93,490,2685
5914AA,DD6 8                           ,4319,2603,21,112,1716
5914AB,DD6 9                           ,2741,1649,17,119,1092
5914AE,KY7 7                           ,5234,3286,42,189,1948
5914AF,KY8 5                           ,0,0,0,0,0
5914AG,KY8 6                           ,2077,1079,9,54,998
5914AH,KY9 1                           ,2083,1136,9,80,947
5914AJ,KY102                           ,2759,1510,13,111,1249
5914AK,KY103                           ,4153,2269,33,169,1884
5914AL,KY137                           ,0,0,0,0,0
5914AM,KY146                           ,2064,1269,12,78,795
